college,collegeLabel,city,coordinate_location,country,countryLabel,field1,Sno,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q7231191,Port of Maryborough,,Point(152.767 -25.5333),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7231198,Port of Mina Al Fahal,,Point(58.50888889 23.63638889),http://www.wikidata.org/entity/Q842,Oman,120,121,Oman,Point(57.0 21.0),عمان,om
http://www.wikidata.org/entity/Q7231202,Port of Mobile,,Point(-88.0433 30.7122),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231205,Port of Morrow,,Point(-119.672 45.8526),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231207,Port of Muskogee,,Point(-95.3011 35.7861),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231208,Port of Nacala,,Point(40.665916666 -14.542361111),http://www.wikidata.org/entity/Q1029,Mozambique,106,107,Mozambique,Point(35.0 -19.0),Moçambique,mz
http://www.wikidata.org/entity/Q7231209,Port of Naantali,,Point(22.04777778 60.45722222),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q7231210,Port of Napier,,Point(176.90022 -39.46824),http://www.wikidata.org/entity/Q664,New Zealand,112,113,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q7231212,Port of Navlakhi,,Point(70.45 22.96666667),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7231214,Port of Natal,,Point(-35.20527778 -5.77277778),http://www.wikidata.org/entity/Q155,Brazil,19,20,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q7231216,Port of Newhaven,,Point(0.05437 50.7896),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231217,Port of Ngqura,,Point(25.68376667 -33.80073333),http://www.wikidata.org/entity/Q258,South Africa,150,151,South Africa,Point(24.0 -29.0),South Africa,za
http://www.wikidata.org/entity/Q7231218,Port of Nida,,Point(21.00916667 55.30305556),http://www.wikidata.org/entity/Q37,Lithuania,196,,Lithuania,Point(24.0 55.2),Lietuva,lt
http://www.wikidata.org/entity/Q7231220,Port of Omaha,,Point(-95.9044 41.3056),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231222,Port of Oskarshamn,,Point(16.46805556 57.26694444),http://www.wikidata.org/entity/Q34,Sweden,155,156,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q7231224,Port of Palm Beach,,Point(-80.05111111 26.76694444),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231225,Port of Pasni,,Point(63.476385 25.26682),http://www.wikidata.org/entity/Q843,Pakistan,121,122,Pakistan,Point(71.0 30.0),پاکستان,pk
http://www.wikidata.org/entity/Q7231226,Port of Pensacola,,Point(-87.216666666 30.4),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231227,Port of Philadelphia,,Point(-75.13661111 39.91836111),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231229,Port of Ploče,,Point(17.43333333 43.05),http://www.wikidata.org/entity/Q224,Croatia,35,36,Croatia,Point(15.466667 45.25),Hrvatska,hr
http://www.wikidata.org/entity/Q7231231,Port of Pori,,Point(21.48831368 61.59561941),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q7231232,Port of Port Arthur,,Point(-93.936927 29.867099),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231233,Port of Port Lavaca,,Point(-96.616666666 28.616666666),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231235,Port of Port Talbot,,Point(-3.78611 51.5867),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231236,Port of Portland,,Point(-70.251 43.65),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231237,Port of Portland,,Point(-122.666666666 45.516666666),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231241,Port of Puerto Plata,,Point(-70.7 19.80277778),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q7231243,Port of Puerto Princesa,,Point(118.717 9.73333),http://www.wikidata.org/entity/Q928,Philippines,127,128,Philippines,Point(123.0 12.0),Mindanao,ph
http://www.wikidata.org/entity/Q7231245,Port of Ramsgate,,Point(1.41583 51.3261),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231246,Port of Redwood City,,Point(-122.214 37.505),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231247,Port of Richmond,,Point(-122.361 37.915),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231249,Port of Richmond,,Point(-77.421667 37.456667),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231250,Port of Quanzhou,,Point(118.66666667 24.81666667),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q7231251,Port of Runcorn,,Point(-2.7506 53.3397),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231252,Port of Póvoa de Varzim,,Point(-8.76527778 41.37388889),http://www.wikidata.org/entity/Q45,Portugal,129,130,Portugal,Point(-9.183333333 38.7),Portugal,pt
http://www.wikidata.org/entity/Q7231254,Port of Sacramento,,Point(-121.549472222 38.564172222),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231256,Port of San Diego,,Point(-117.183333333 32.716666666),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231257,Port of San Pedro de Macoris,,Point(-69.31138889 18.44666667),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q7231258,Port of Salvador,,Point(-38.5075 -12.95861111),http://www.wikidata.org/entity/Q155,Brazil,19,20,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q7231259,Port of Santo Domingo,,Point(-69.87972222 18.47194444),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q7231260,Port of Sarandë,,Point(20.00305556 39.87083333),http://www.wikidata.org/entity/Q222,Albania,1,2,Albania,Point(20.0 41.0),Shqipëria,al
http://www.wikidata.org/entity/Q7231261,Port of Savannah,,Point(-81.151944444 32.128611111),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231262,Port of Seattle,,Point(-122.337 47.5457),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231264,Port of Skagit County,,Point(-122.415 48.4727),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231268,Port of Split,,Point(16.442156 43.505079),http://www.wikidata.org/entity/Q224,Croatia,35,36,Croatia,Point(15.466667 45.25),Hrvatska,hr
http://www.wikidata.org/entity/Q7231270,Port of St. Helens,,Point(-122.808 45.8943),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231271,Port of Stockton,,Point(-121.317638888 37.951638888),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231272,Port of Subic,,Point(120.2507 14.834595),http://www.wikidata.org/entity/Q928,Philippines,127,128,Philippines,Point(123.0 12.0),Mindanao,ph
http://www.wikidata.org/entity/Q7231276,Port of Taipei,,Point(121.39206 25.16611),http://www.wikidata.org/entity/Q865,Taiwan,158,159,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q7231278,Port of Takamatsu,,Point(134.05 34.36666667),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q7231279,Port of Texas City,,Point(-94.896394 29.370872),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231281,Port of Taichung,,Point(120.490917 24.294528),http://www.wikidata.org/entity/Q865,Taiwan,158,159,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q7231282,Port of Thessaloniki,,Point(22.922 40.636),http://www.wikidata.org/entity/Q41,Greece,59,60,Greece,Point(23.0 38.5),Ελλάς,gr
http://www.wikidata.org/entity/Q7231284,Port of Toledo,,Point(-123.938 44.6185),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231285,Port of Townsville,,Point(146.83661389 -19.24909722),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7231286,Port of Tripoli,,Point(35.82861111 34.45083333),http://www.wikidata.org/entity/Q822,Lebanon,88,89,Lebanon,Point(35.766667 33.833333),لبنان,lb
http://www.wikidata.org/entity/Q7231287,Port of Trouville-sur-Mer,,Point(0.08055556 49.3625),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q7231289,Port of Tyne,,Point(-1.4605 54.9855),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231290,Port of Vancouver USA,,Point(-122.704 45.6433),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231291,Port of Victoria,,Point(55.48333333 -4.61666667),http://www.wikidata.org/entity/Q1042,Seychelles,142,143,Seychelles,Point(52.766667 -7.1),Sesel,sc
http://www.wikidata.org/entity/Q7231295,Port of Waterford,,Point(-7.03678649 52.2640919),http://www.wikidata.org/entity/Q27,Ireland,73,74,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q7231296,Port of Weihai,,Point(122.19064 37.44747),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q7231298,Port of Wilmington,,Point(-75.5236 39.7183),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231299,Port of Yangpu,,Point(109.198726 19.730654),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q7231300,Port of Yantai,,Point(121.38333333 37.53333333),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q7231302,Port of Vlores,,Point(19.48333 40.45),http://www.wikidata.org/entity/Q222,Albania,1,2,Albania,Point(20.0 41.0),Shqipëria,al
http://www.wikidata.org/entity/Q7231303,Port of Oran,,Point(-0.65 35.7167),http://www.wikidata.org/entity/Q262,Algeria,2,3,Algeria,Point(1.0 28.0),Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر,dz
http://www.wikidata.org/entity/Q7231304,Port of Yokosuka,,Point(139.68188889 35.29033333),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q7231306,Port of Zhanjiang,,Point(110.4153 21.1771),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q7231308,Port of Świnoujście,,Point(14.25138889 53.90305556),http://www.wikidata.org/entity/Q36,Poland,128,129,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q7232177,Porto di Ripetta,,Point(12.47504 41.905108),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q7270368,Port of Freetown,,Point(-13.21037222 8.49366944),http://www.wikidata.org/entity/Q1044,Sierra Leone,143,144,Sierra Leone,Point(-12.1 8.5),Sierra Leone,sl
http://www.wikidata.org/entity/Q7273046,Quy Nhon Port,,Point(109.233333333 13.766666666),http://www.wikidata.org/entity/Q881,Vietnam,179,180,Vietnam,Point(108.0 16.0),Việt Nam,vn
http://www.wikidata.org/entity/Q7277262,RNMD Milford Haven,,Point(-5.0195 51.7074),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7282085,Rafael Cordero Santiago Port of the Americas,,Point(-66.617918 17.969099),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7302439,Recife port,,Point(-34.869888888 -8.053694444),http://www.wikidata.org/entity/Q155,Brazil,19,20,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q731563,Port of Vancouver,,Point(-123.08 49.2854),http://www.wikidata.org/entity/Q16,Canada,26,27,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7339337,Road Harbour,,Point(-64.60991 18.41985),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q73487539,Port of Acciaroli,,Point(15.032083 40.175791),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q7352123,Robertson Quay,,Point(103.84 1.29028),http://www.wikidata.org/entity/Q334,Singapore,144,145,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7359904,Roja Port,,Point(22.803611111 57.507777777),http://www.wikidata.org/entity/Q211,Latvia,87,88,Latvia,Point(25.0 57.0),Latvija,lv
http://www.wikidata.org/entity/Q7368856,Rosia Bay,,Point(-5.3531 36.1218),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7371688,Røver Anchorage,,Point(3.35 -54.45),http://www.wikidata.org/entity/Q20,Norway,119,120,Norway,Point(11.0 65.0),Norge,no
http://www.wikidata.org/entity/Q739207,Port of Dover,,Point(1.32944444 51.11916667),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7397575,Port of Dhaka,,Point(90.4111 23.7048),http://www.wikidata.org/entity/Q902,Bangladesh,12,13,Bangladesh,Point(89.866667 24.016667),বাংলাদেশ,bd
http://www.wikidata.org/entity/Q741020,Port of Mangalia,,Point(28.5833 43.8167),http://www.wikidata.org/entity/Q218,Romania,133,134,Romania,Point(25.0 46.0),România,ro
http://www.wikidata.org/entity/Q74200070,Port of Aegna,,Point(24.7579 59.5715),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q7425788,Sassoon Docks,,Point(72.82614167 18.91161389),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7488872,Shannon Foynes Port,,Point(-9.103 52.614),http://www.wikidata.org/entity/Q27,Ireland,73,74,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q7497925,"Ship Harbour, Newfoundland and Labrador",,Point(-53.902686111 47.360097222),http://www.wikidata.org/entity/Q16,Canada,26,27,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7505045,Shunde Port,,Point(113.34 22.8053),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
